timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2022-04-20T00:00:00.000Z";"2022-04-20T23:59:59.999Z";"2022-04-20T11:52:00.000Z";"2022-04-20T15:14:00.000Z";"2781";113.8150298947;113.9215829889;111.0432487132;111.9796893096;669392297.91;7851236858.81;70113043.78;"2022-04-20T23:59:59.999Z"
"2022-04-19T00:00:00.000Z";"2022-04-19T23:59:59.999Z";"2022-04-19T22:46:00.000Z";"2022-04-19T10:43:00.000Z";"2781";111.2291029672;113.9900030926;110.8278053352;113.8120860681;653731831.94;7978903707.15;70105943.78;"2022-04-19T23:59:59.999Z"
"2022-04-18T00:00:00.000Z";"2022-04-18T23:59:59.999Z";"2022-04-18T23:26:00.000Z";"2022-04-18T09:29:00.000Z";"2781";109.0355252962;111.3257650027;105.7049104654;111.2261455117;810603033.35;7796783878.77;70098481.28;"2022-04-18T23:59:59.999Z"
"2022-04-17T00:00:00.000Z";"2022-04-17T23:59:59.999Z";"2022-04-17T00:37:00.000Z";"2022-04-17T23:49:00.000Z";"2781";114.4048301859;114.9690065327;108.7637285048;109.0427823883;673093200.38;7642964688.13;70091431.28;"2022-04-17T23:59:59.999Z"
"2022-04-16T00:00:00.000Z";"2022-04-16T23:59:59.999Z";"2022-04-16T23:53:00.000Z";"2022-04-16T20:29:00.000Z";"2781";111.1059362733;114.5356518139;110.5418974897;114.4307122759;639352138.97;8019805669.06;70084381.28;"2022-04-16T23:59:59.999Z"
"2022-04-15T00:00:00.000Z";"2022-04-15T23:59:59.999Z";"2022-04-15T17:10:00.000Z";"2022-04-15T00:49:00.000Z";"2781";107.414224632;112.6255004734;107.3966628773;111.1093481675;802528769.57;7786204933.61;70076956.28;"2022-04-15T23:59:59.999Z"
"2022-04-14T00:00:00.000Z";"2022-04-14T23:59:59.999Z";"2022-04-14T04:19:00.000Z";"2022-04-14T19:03:00.000Z";"2781";110.4795001762;112.1144824883;106.3903551711;107.4110414022;736401323.09;7526297715.93;70070056.28;"2022-04-14T23:59:59.999Z"
"2022-04-13T00:00:00.000Z";"2022-04-13T23:59:59.999Z";"2022-04-13T22:52:00.000Z";"2022-04-13T01:31:00.000Z";"2781";104.8245994312;110.6685859746;104.2449259933;110.4824493026;806829114.4;7740680059.93;70062531.28;"2022-04-13T23:59:59.999Z"
"2022-04-12T00:00:00.000Z";"2022-04-12T23:59:59.999Z";"2022-04-12T13:04:00.000Z";"2022-04-12T02:37:00.000Z";"2781";102.6437328956;105.6721862439;102.2517418527;104.8284184523;638546461.37;7343768616.34;70055131.28;"2022-04-12T23:59:59.999Z"
"2022-04-11T00:00:00.000Z";"2022-04-11T23:59:59.999Z";"2022-04-11T00:00:00.000Z";"2022-04-11T23:55:00.000Z";"2781";111.1531425938;111.1531425938;102.5976837287;102.6073953511;807193871.45;7187457582.24;70048143.78;"2022-04-11T23:59:59.999Z"
"2022-04-10T00:00:00.000Z";"2022-04-10T23:59:59.999Z";"2022-04-10T20:40:00.000Z";"2022-04-10T23:59:00.000Z";"2781";112.7783558913;114.369273111;111.1737727068;111.1737727068;510044015.23;7786718743.08;70040968.78;"2022-04-10T23:59:59.999Z"
"2022-04-09T00:00:00.000Z";"2022-04-09T23:59:59.999Z";"2022-04-09T23:52:00.000Z";"2022-04-09T03:10:00.000Z";"2781";110.8782552427;112.7896439413;110.5712240444;112.7772741271;519806313;7898196393.89;70033581.28;"2022-04-09T23:59:59.999Z"
"2022-04-08T00:00:00.000Z";"2022-04-08T23:59:59.999Z";"2022-04-08T08:19:00.000Z";"2022-04-08T23:36:00.000Z";"2781";114.238047991;115.0816225198;110.6183543353;110.8820675522;747638227.17;7764650534.94;70026206.28;"2022-04-08T23:59:59.999Z"
"2022-04-07T00:00:00.000Z";"2022-04-07T23:59:59.999Z";"2022-04-07T11:45:00.000Z";"2022-04-07T01:01:00.000Z";"2781";112.4710457315;114.8778324439;111.4658037337;114.2301951603;635873841.97;7998274756.92;70018918.78;"2022-04-07T23:59:59.999Z"
"2022-04-06T00:00:00.000Z";"2022-04-06T23:59:59.999Z";"2022-04-06T00:05:00.000Z";"2022-04-06T23:59:00.000Z";"2781";123.2000316489;123.2489448681;112.4613376226;112.4613376226;1017954203.27;7873643875.66;70012006.28;"2022-04-06T23:59:59.999Z"
"2022-04-05T00:00:00.000Z";"2022-04-05T23:59:59.999Z";"2022-04-05T12:31:00.000Z";"2022-04-05T23:58:00.000Z";"2781";124.8599101079;127.0733000621;123.1957292938;123.2131747836;662578352.56;8625563716.89;70005206.28;"2022-04-05T23:59:59.999Z"
"2022-04-04T00:00:00.000Z";"2022-04-04T23:59:59.999Z";"2022-04-04T00:00:00.000Z";"2022-04-04T18:34:00.000Z";"2781";128.9070902619;128.9070902619;122.1119618177;124.8616998668;849319391.55;8740073172.7;69998031.28;"2022-04-04T23:59:59.999Z"
"2022-04-03T00:00:00.000Z";"2022-04-03T23:59:59.999Z";"2022-04-03T22:41:00.000Z";"2022-04-03T01:34:00.000Z";"2781";124.9018090481;129.3058318876;124.2185342962;128.9462072178;676091829.37;9025019996.76;69990581.28;"2022-04-03T23:59:59.999Z"
"2022-04-02T00:00:00.000Z";"2022-04-02T23:59:59.999Z";"2022-04-02T13:37:00.000Z";"2022-04-02T18:52:00.000Z";"2781";124.8823814197;128.0952877344;124.4691788497;124.9234852561;761262627.53;8742461714.29;69982531.28;"2022-04-02T23:59:59.999Z"
"2022-04-01T00:00:00.000Z";"2022-04-01T23:59:59.999Z";"2022-04-01T20:04:00.000Z";"2022-04-01T02:58:00.000Z";"2781";123.731699786;125.9663346843;120.1248285972;124.8831762027;854575074.96;8738682306.32;69974856.28;"2022-04-01T23:59:59.999Z"
"2022-03-31T00:00:00.000Z";"2022-03-31T23:59:59.999Z";"2022-03-31T01:59:00.000Z";"2022-03-31T17:01:00.000Z";"2781";131.166362076;132.7764311467;122.522711846;123.7160109563;1352615724;8656106959.07;69967556.28;"2022-03-31T23:59:59.999Z"
"2022-03-30T00:00:00.000Z";"2022-03-30T23:59:59.999Z";"2022-03-30T18:16:00.000Z";"2022-03-30T02:02:00.000Z";"2781";130.0547373698;133.9067796485;127.1026163249;131.1693478879;928949835.09;9176644473.28;69960281.28;"2022-03-30T23:59:59.999Z"
"2022-03-29T00:00:00.000Z";"2022-03-29T23:59:59.999Z";"2022-03-29T12:13:00.000Z";"2022-03-29T16:16:00.000Z";"2781";127.9114863115;131.7860343808;127.7294265545;130.061230614;837905296.8;9098201719.67;69953218.78;"2022-03-29T23:59:59.999Z"
"2022-03-28T00:00:00.000Z";"2022-03-28T23:59:59.999Z";"2022-03-28T15:22:00.000Z";"2022-03-28T23:55:00.000Z";"2781";129.4006359902;132.4124736986;127.852743233;127.9386174084;943699101.43;8948776145.65;69945856.28;"2022-03-28T23:59:59.999Z"
"2022-03-27T00:00:00.000Z";"2022-03-27T23:59:59.999Z";"2022-03-27T23:59:00.000Z";"2022-03-27T13:02:00.000Z";"2781";124.8892715695;129.3974811872;123.6755472068;129.3974811872;740569100.15;9049850375.67;69938381.28;"2022-03-27T23:59:59.999Z"
"2022-03-26T00:00:00.000Z";"2022-03-26T23:59:59.999Z";"2022-03-26T20:46:00.000Z";"2022-03-26T16:16:00.000Z";"2781";124.0710674574;125.3609370498;122.2873904819;124.8813293315;560151991.66;8733095757.68;69931156.28;"2022-03-26T23:59:59.999Z"
"2022-03-25T00:00:00.000Z";"2022-03-25T23:59:59.999Z";"2022-03-25T04:32:00.000Z";"2022-03-25T17:37:00.000Z";"2781";126.5825201753;127.0941008522;122.3769606464;124.0673672524;822120492.47;8675282714.12;69923968.78;"2022-03-25T23:59:59.999Z"
"2022-03-24T00:00:00.000Z";"2022-03-24T23:59:59.999Z";"2022-03-24T22:01:00.000Z";"2022-03-24T13:34:00.000Z";"2781";122.4680596209;127.2931903544;120.8521232321;126.581274271;1007870447;8850106216.84;69916393.78;"2022-03-24T23:59:59.999Z"
"2022-03-23T00:00:00.000Z";"2022-03-23T23:59:59.999Z";"2022-03-23T00:22:00.000Z";"2022-03-23T11:46:00.000Z";"2781";122.9225126952;124.0930716841;119.0969412232;122.4754212753;872780593.29;8562147242.37;69909106.28;"2022-03-23T23:59:59.999Z"
"2022-03-22T00:00:00.000Z";"2022-03-22T23:59:59.999Z";"2022-03-22T23:25:00.000Z";"2022-03-22T00:34:00.000Z";"2781";116.1501819807;123.144987586;115.7665573204;122.9279610153;1124098344.6;8592857321.64;69901568.78;"2022-03-22T23:59:59.999Z"
"2022-03-21T00:00:00.000Z";"2022-03-21T23:59:59.999Z";"2022-03-21T20:16:00.000Z";"2022-03-21T14:47:00.000Z";"2781";114.8343052719;116.6282129591;113.742300896;116.1587307548;833192536.93;8118865847.88;69894581.28;"2022-03-21T23:59:59.999Z"
"2022-03-20T00:00:00.000Z";"2022-03-20T23:59:59.999Z";"2022-03-20T00:25:00.000Z";"2022-03-20T16:07:00.000Z";"2781";116.3565127521;117.760002239;111.930879908;114.8291399626;859708742.09;8025097838.84;69887293.78;"2022-03-20T23:59:59.999Z"
"2022-03-19T00:00:00.000Z";"2022-03-19T23:59:59.999Z";"2022-03-19T23:59:00.000Z";"2022-03-19T03:49:00.000Z";"2781";112.0879110297;116.3732656985;111.7977588188;116.3732656985;741516370.29;8132145626.94;69879843.78;"2022-03-19T23:59:59.999Z"
"2022-03-18T00:00:00.000Z";"2022-03-18T23:59:59.999Z";"2022-03-18T20:04:00.000Z";"2022-03-18T03:46:00.000Z";"2781";110.303443942;112.7897618404;108.4808498866;112.1158685012;644181132.97;7833854564.81;69872843.78;"2022-03-18T23:59:59.999Z"
"2022-03-17T00:00:00.000Z";"2022-03-17T23:59:59.999Z";"2022-03-17T17:53:00.000Z";"2022-03-17T10:10:00.000Z";"2781";111.3509571812;111.4287058493;108.8695300266;110.3102327967;616556664.34;7706907839.54;69865756.28;"2022-03-17T23:59:59.999Z"
"2022-03-16T00:00:00.000Z";"2022-03-16T23:59:59.999Z";"2022-03-16T23:58:00.000Z";"2022-03-16T05:34:00.000Z";"2781";106.976492272;111.3653982393;106.0088552623;111.3591953904;977477844.46;7779385658.3;69858493.78;"2022-03-16T23:59:59.999Z"
"2022-03-15T00:00:00.000Z";"2022-03-15T23:59:59.999Z";"2022-03-15T20:04:00.000Z";"2022-03-15T09:10:00.000Z";"2781";105.6658661224;108.4342321598;102.7697754869;106.9885683228;713675629.98;7473328700.15;69851656.28;"2022-03-15T23:59:59.999Z"
"2022-03-14T00:00:00.000Z";"2022-03-14T23:59:59.999Z";"2022-03-14T23:31:00.000Z";"2022-03-14T00:16:00.000Z";"2781";102.1112116185;105.7766755636;101.5016272987;105.6736524962;743010065.3;7380717480.59;69844443.78;"2022-03-14T23:59:59.999Z"
"2022-03-13T00:00:00.000Z";"2022-03-13T23:59:59.999Z";"2022-03-13T02:28:00.000Z";"2022-03-13T23:47:00.000Z";"2781";105.8122724891;107.2018867439;101.9041713306;102.1147988724;535011513.48;7131324198.87;69836343.78;"2022-03-13T23:59:59.999Z"
"2022-03-12T00:00:00.000Z";"2022-03-12T23:59:59.999Z";"2022-03-12T02:20:00.000Z";"2022-03-12T00:01:00.000Z";"2781";104.964761845;107.7663763618;104.8072784277;105.8323969599;536251475.6;7390140684.91;69828718.78;"2022-03-12T23:59:59.999Z"
"2022-03-11T00:00:00.000Z";"2022-03-11T23:59:59.999Z";"2022-03-11T12:35:00.000Z";"2022-03-11T02:16:00.000Z";"2781";102.6494809945;106.5665730957;100.5038154924;104.9653559596;764305866.42;7328799898.09;69821131.28;"2022-03-11T23:59:59.999Z"
"2022-03-10T00:00:00.000Z";"2022-03-10T23:59:59.999Z";"2022-03-10T00:02:00.000Z";"2022-03-10T13:46:00.000Z";"2781";106.9341996212;106.9722768778;100.6696581944;102.6555123477;814685365.22;7166745105.34;69813543.78;"2022-03-10T23:59:59.999Z"
"2022-03-09T00:00:00.000Z";"2022-03-09T23:59:59.999Z";"2022-03-09T16:37:00.000Z";"2022-03-09T00:00:00.000Z";"2781";100.6216954574;109.045858196;100.6216954574;106.9420896714;812074655.15;7465237612.71;69806356.28;"2022-03-09T23:59:59.999Z"
"2022-03-08T00:00:00.000Z";"2022-03-08T23:59:59.999Z";"2022-03-08T12:22:00.000Z";"2022-03-08T00:04:00.000Z";"2781";98.8615718185;102.1603300077;98.4997046618;100.6176442278;699527174.65;7023040508.7;69799293.78;"2022-03-08T23:59:59.999Z"
"2022-03-07T00:00:00.000Z";"2022-03-07T23:59:59.999Z";"2022-03-07T14:31:00.000Z";"2022-03-07T20:10:00.000Z";"2781";101.5958790577;103.6620377363;97.2369498327;98.8692622151;756482342.24;6900277989.88;69791943.78;"2022-03-07T23:59:59.999Z"
"2022-03-06T00:00:00.000Z";"2022-03-06T23:59:59.999Z";"2022-03-06T01:31:00.000Z";"2022-03-06T23:55:00.000Z";"2781";104.9806196615;105.6090861092;101.5456135032;101.5939158479;563304860.91;7089739674.79;69785081.28;"2022-03-06T23:59:59.999Z"
"2022-03-05T00:00:00.000Z";"2022-03-05T23:59:59.999Z";"2022-03-05T21:35:00.000Z";"2022-03-05T01:04:00.000Z";"2781";101.4083986424;105.3514119686;100.2180806844;104.9771861269;548783173.86;7325064635.02;69777681.28;"2022-03-05T23:59:59.999Z"
"2022-03-04T00:00:00.000Z";"2022-03-04T23:59:59.999Z";"2022-03-04T00:37:00.000Z";"2022-03-04T22:34:00.000Z";"2781";111.4128306966;112.3562334094;100.2073209543;101.3918025445;930473365.66;7074135850.21;69770293.78;"2022-03-04T23:59:59.999Z"
"2022-03-03T00:00:00.000Z";"2022-03-03T23:59:59.999Z";"2022-03-03T14:34:00.000Z";"2022-03-03T17:31:00.000Z";"2781";110.3563516079;112.5037129797;108.9623496627;111.3521229876;905649306.04;7768244936.03;69762881.28;"2022-03-03T23:59:59.999Z"
"2022-03-02T00:00:00.000Z";"2022-03-02T23:59:59.999Z";"2022-03-02T03:56:00.000Z";"2022-03-02T19:34:00.000Z";"2781";112.5402952295;114.2437591527;109.6725141121;110.3513594164;838169853.36;7697621841.51;69755568.78;"2022-03-02T23:59:59.999Z"
"2022-03-01T00:00:00.000Z";"2022-03-01T23:59:59.999Z";"2022-03-01T14:07:00.000Z";"2022-03-01T10:13:00.000Z";"2781";113.4760807435;115.5798327775;110.7309955493;112.5440426317;951568702.47;7849740880.43;69748168.78;"2022-03-01T23:59:59.999Z"
"2022-02-28T00:00:00.000Z";"2022-02-28T23:59:59.999Z";"2022-02-28T23:59:00.000Z";"2022-02-28T00:37:00.000Z";"2781";103.1004266638;113.4745786587;102.2274281326;113.4745786587;930577762.82;7913795841.82;69740693.78;"2022-02-28T23:59:59.999Z"
"2022-02-27T00:00:00.000Z";"2022-02-27T23:59:59.999Z";"2022-02-27T12:58:00.000Z";"2022-02-27T21:22:00.000Z";"2781";108.2371467124;109.8751742295;102.3535047068;103.105594846;706861756.2;7189905623.75;69733418.78;"2022-02-27T23:59:59.999Z"
"2022-02-26T00:00:00.000Z";"2022-02-26T23:59:59.999Z";"2022-02-26T00:46:00.000Z";"2022-02-26T18:25:00.000Z";"2781";109.2640549125;113.2392541465;107.2055380637;108.2436621139;773091210.14;7547345495.32;69725518.78;"2022-02-26T23:59:59.999Z"
"2022-02-25T00:00:00.000Z";"2022-02-25T23:59:59.999Z";"2022-02-25T23:04:00.000Z";"2022-02-25T09:31:00.000Z";"2781";104.2349144167;110.3359288081;102.0557993792;109.2663096946;903266080.06;7617907131.95;69718718.91;"2022-02-25T23:59:59.999Z"
"2022-02-24T00:00:00.000Z";"2022-02-24T23:59:59.999Z";"2022-02-24T20:20:00.000Z";"2022-02-24T10:31:00.000Z";"2781";105.9416474356;106.2059418836;92.6126127786;104.2304953331;1676180999.78;7266114353.03;69711981.41;"2022-02-24T23:59:59.999Z"
"2022-02-23T00:00:00.000Z";"2022-02-23T23:59:59.999Z";"2022-02-23T13:35:00.000Z";"2022-02-23T23:22:00.000Z";"2781";107.5187499741;110.8107789794;105.790095807;105.9659486704;740588314.59;7386308122.08;69704543.91;"2022-02-23T23:59:59.999Z"
"2022-02-22T00:00:00.000Z";"2022-02-22T23:59:59.999Z";"2022-02-22T23:52:00.000Z";"2022-02-22T03:19:00.000Z";"2781";103.4308275218;107.606499998;101.2715206745;107.5227951675;902125483.71;7494119090.68;69697956.41;"2022-02-22T23:59:59.999Z"
"2022-02-21T00:00:00.000Z";"2022-02-21T23:59:59.999Z";"2022-02-21T05:01:00.000Z";"2022-02-21T23:55:00.000Z";"2781";110.8351664874;114.3122913102;103.3795940215;103.4504899486;980192105.41;7209588155.11;69691193.91;"2022-02-21T23:59:59.999Z"
"2022-02-20T00:00:00.000Z";"2022-02-20T23:59:59.999Z";"2022-02-20T00:00:00.000Z";"2022-02-20T08:49:00.000Z";"2781";115.7078224034;115.7078224034;109.1481812001;110.8320385811;736479992.39;7723216341.64;69683969.01;"2022-02-20T23:59:59.999Z"
"2022-02-19T00:00:00.000Z";"2022-02-19T23:59:59.999Z";"2022-02-19T06:55:00.000Z";"2022-02-19T13:10:00.000Z";"2781";115.1939740372;116.9888660383;113.6729599889;115.7090060865;686244892.49;8062187751.72;69676406.57;"2022-02-19T23:59:59.999Z"
"2022-02-18T00:00:00.000Z";"2022-02-18T23:59:59.999Z";"2022-02-18T08:07:00.000Z";"2022-02-18T22:19:00.000Z";"2781";116.3330811332;121.5430645918;114.9232183017;115.1970887782;1205742845.65;8025593311.02;69668369.19;"2022-02-18T23:59:59.999Z"
"2022-02-17T00:00:00.000Z";"2022-02-17T23:59:59.999Z";"2022-02-17T01:14:00.000Z";"2022-02-17T21:28:00.000Z";"2781";128.1046627308;128.7314093238;115.7144565772;116.3024109943;938120691.15;8101712519.74;69660744.35;"2022-02-17T23:59:59.999Z"
"2022-02-16T00:00:00.000Z";"2022-02-16T23:59:59.999Z";"2022-02-16T00:01:00.000Z";"2022-02-16T17:49:00.000Z";"2781";131.7605222367;131.7674361852;126.0210304575;128.1608426809;715637000.57;8926909807.41;69653956.86;"2022-02-16T23:59:59.999Z"
"2022-02-15T00:00:00.000Z";"2022-02-15T23:59:59.999Z";"2022-02-15T14:42:00.000Z";"2022-02-15T00:52:00.000Z";"2781";124.7927954375;132.1119099139;124.2380227164;131.7626262231;783234535.05;9176898885.16;69647206.86;"2022-02-15T23:59:59.999Z"
"2022-02-14T00:00:00.000Z";"2022-02-14T23:59:59.999Z";"2022-02-14T14:28:00.000Z";"2022-02-14T19:34:00.000Z";"2781";126.1347903679;126.6377638787;122.243599631;124.8000530331;712457599.51;8691113989.54;69640306.86;"2022-02-14T23:59:59.999Z"
"2022-02-13T00:00:00.000Z";"2022-02-13T23:59:59.999Z";"2022-02-13T15:32:00.000Z";"2022-02-13T19:47:00.000Z";"2781";126.6707803991;128.6428977623;124.2199458298;126.2042171724;688706403.97;8787953885.84;69632806.91;"2022-02-13T23:59:59.999Z"
"2022-02-12T00:00:00.000Z";"2022-02-12T23:59:59.999Z";"2022-02-12T21:16:00.000Z";"2022-02-12T06:47:00.000Z";"2781";126.0129102122;127.580342395;122.2037511454;126.6836787099;832593852.71;8820467615.17;69625919.49;"2022-02-12T23:59:59.999Z"
"2022-02-11T00:00:00.000Z";"2022-02-11T23:59:59.999Z";"2022-02-11T00:00:00.000Z";"2022-02-11T23:04:00.000Z";"2781";135.0928504598;135.0928504598;125.3702445075;126.0311602684;1080587718.5;8774099637.33;69618494.49;"2022-02-11T23:59:59.999Z"
"2022-02-10T00:00:00.000Z";"2022-02-10T23:59:59.999Z";"2022-02-10T11:43:00.000Z";"2022-02-10T23:59:00.000Z";"2781";140.1739077273;143.2329009055;135.0883950949;135.0883950949;1276403766.54;9403750663.8;69611831.99;"2022-02-10T23:59:59.999Z"
"2022-02-09T00:00:00.000Z";"2022-02-09T23:59:59.999Z";"2022-02-09T23:37:00.000Z";"2022-02-09T02:16:00.000Z";"2781";133.9621806317;140.7852058333;132.8143358635;140.1716016702;1036393461.35;9756599758.96;69604681.99;"2022-02-09T23:59:59.999Z"
"2022-02-08T00:00:00.000Z";"2022-02-08T23:59:59.999Z";"2022-02-08T06:20:00.000Z";"2022-02-08T17:37:00.000Z";"2781";137.142389023;142.3538632769;130.9980793157;133.9912399721;1373203814.56;9325370841.79;69596869.49;"2022-02-08T23:59:59.999Z"
"2022-02-07T00:00:00.000Z";"2022-02-07T23:59:59.999Z";"2022-02-07T19:19:00.000Z";"2022-02-07T00:28:00.000Z";"2781";127.4446535386;139.2433898203;125.5607084874;137.1073839826;1131143500.37;9541211262.92;69589331.99;"2022-02-07T23:59:59.999Z"
"2022-02-06T00:00:00.000Z";"2022-02-06T23:59:59.999Z";"2022-02-06T23:59:00.000Z";"2022-02-06T15:07:00.000Z";"2781";121.9193489686;127.4455054447;121.4271536111;127.4455054447;782675364.02;8867877410.74;69581719.49;"2022-02-06T23:59:59.999Z"
"2022-02-05T00:00:00.000Z";"2022-02-05T23:59:59.999Z";"2022-02-05T15:46:00.000Z";"2022-02-05T01:16:00.000Z";"2781";120.9232971795;123.3948804034;119.2457049667;121.9167374333;736360984.93;8482327380.53;69574756.99;"2022-02-05T23:59:59.999Z"
"2022-02-04T00:00:00.000Z";"2022-02-04T23:59:59.999Z";"2022-02-04T23:58:00.000Z";"2022-02-04T04:08:00.000Z";"2781";110.291097638;120.9222097819;109.0049857237;120.9180369321;953726675.67;8412020793.19;69567956.99;"2022-02-04T23:59:59.999Z"
"2022-02-03T00:00:00.000Z";"2022-02-03T23:59:59.999Z";"2022-02-03T23:59:00.000Z";"2022-02-03T11:06:00.000Z";"2781";108.5346556007;110.2870010189;106.417965334;110.2870010189;683428425.07;7671625220.17;69560556.99;"2022-02-03T23:59:59.999Z"
"2022-02-02T00:00:00.000Z";"2022-02-02T23:59:59.999Z";"2022-02-02T00:23:00.000Z";"2022-02-02T21:52:00.000Z";"2781";115.4045008427;115.8822602965;108.4370004509;108.5560236032;743395484.74;7550467073.48;69553644.49;"2022-02-02T23:59:59.999Z"
"2022-02-01T00:00:00.000Z";"2022-02-01T23:59:59.999Z";"2022-02-01T23:34:00.000Z";"2022-02-01T01:52:00.000Z";"2781";109.5894432137;116.3658189197;108.6644135733;115.4020024865;824048433.78;8025814828.3;69546581.99;"2022-02-01T23:59:59.999Z"
"2022-01-31T00:00:00.000Z";"2022-01-31T23:59:59.999Z";"2022-01-31T19:19:00.000Z";"2022-01-31T11:53:00.000Z";"2781";108.7991678418;110.9893993916;105.0200711968;109.5877033068;691404381.29;7620639244.65;69539181.99;"2022-01-31T23:59:59.999Z"
"2022-01-30T00:00:00.000Z";"2022-01-30T23:59:59.999Z";"2022-01-30T12:39:00.000Z";"2022-01-30T22:49:00.000Z";"2781";110.8300254176;112.0427249927;107.7200436176;108.7998606128;537737427.77;7565012829.25;69531456.99;"2022-01-30T23:59:59.999Z"
"2022-01-29T00:00:00.000Z";"2022-01-29T23:59:59.999Z";"2022-01-29T20:34:00.000Z";"2022-01-29T15:55:00.000Z";"2781";109.4311955214;111.854062224;108.3124857937;110.8236799106;592402654.85;7704932617.92;69524244.49;"2022-01-29T23:59:59.999Z"
"2022-01-28T00:00:00.000Z";"2022-01-28T23:59:59.999Z";"2022-01-28T21:34:00.000Z";"2022-01-28T12:52:00.000Z";"2781";106.9274815589;109.8393223156;105.8187361064;109.432728605;683706403.77;7607426184.54;69516919.49;"2022-01-28T23:59:59.999Z"
"2022-01-27T00:00:00.000Z";"2022-01-27T23:59:59.999Z";"2022-01-27T14:35:00.000Z";"2022-01-27T21:16:00.000Z";"2781";107.2613627228;109.4689862847;103.7843930499;106.9535125352;825647673.11;7434279243.1;69509444.49;"2022-01-27T23:59:59.999Z"
"2022-01-26T00:00:00.000Z";"2022-01-26T23:59:59.999Z";"2022-01-26T19:11:00.000Z";"2022-01-26T22:09:00.000Z";"2781";108.0623031692;115.7830013375;105.8499864501;107.2821793829;1064088735.19;7456293256.21;69501694.49;"2022-01-26T23:59:59.999Z"
"2022-01-25T00:00:00.000Z";"2022-01-25T23:59:59.999Z";"2022-01-25T18:34:00.000Z";"2022-01-25T15:10:00.000Z";"2781";109.5924790007;109.6823400388;106.3394228101;108.0663731511;909091095.58;7509984203.29;69494181.99;"2022-01-25T23:59:59.999Z"
"2022-01-24T00:00:00.000Z";"2022-01-24T23:59:59.999Z";"2022-01-24T00:01:00.000Z";"2022-01-24T13:08:00.000Z";"2781";112.1008146879;112.1946736617;98.6652245996;109.5916008014;1645918727.55;7615197811.04;69487056.99;"2022-01-24T23:59:59.999Z"
"2022-01-23T00:00:00.000Z";"2022-01-23T23:59:59.999Z";"2022-01-23T23:28:00.000Z";"2022-01-23T03:32:00.000Z";"2781";108.4621971493;112.3944540358;106.5994155923;112.0895064484;1135598050.28;7787951669.71;69479756.99;"2022-01-23T23:59:59.999Z"
